,game_id,home_team,away_team,home_score,away_score
1841,2016020468,NSH,NYR,1,2
1842,2016020469,EDM,T.B,3,2
1843,2016020470,BOS,L.A,1,0
1844,2016020471,WPG,COL,4,1
1845,2016020472,VAN,CBJ,3,4
1846,2016020474,CHI,S.J,4,1
1847,2016020473,NYI,OTT,2,6
1848,2016020475,NYR,N.J,3,2
1849,2016020476,PHI,NSH,1,2
1850,2016020478,TOR,ANA,2,3
1851,2016020479,STL,EDM,2,3
1852,2016020480,ARI,CGY,2,4
1853,2016020481,BOS,NYI,2,4
1854,2016020482,N.J,NSH,1,5
1855,2016020483,PIT,NYR,7,2
1856,2016020484,CBJ,L.A,3,2
1857,2016020485,MTL,ANA,5,1
1858,2016020486,T.B,DET,4,1
1859,2016020487,FLA,BUF,4,3
1860,2016020488,MIN,COL,2,0
1861,2016020489,CHI,OTT,3,4
1862,2016020490,DAL,STL,2,3
1863,2016020491,VAN,WPG,4,1
1864,2016020492,S.J,CGY,4,1
1865,2016020493,PHI,WSH,3,2
1866,2016020494,ARI,EDM,2,3
1867,2016020495,BUF,CAR,1,3
1868,2016020496,N.J,PHI,4,0
1869,2016020497,CBJ,PIT,7,1
1870,2016020497,CBJ,PIT,7,1
1871,2016020498,MTL,MIN,2,4
1872,2016020499,OTT,ANA,2,1
1873,2016020500,T.B,STL,5,2
1874,2016020501,FLA,BOS,1,3
1875,2016020502,NSH,L.A,0,4
1876,2016020503,COL,TOR,0,6
1877,2016020504,VAN,WPG,1,4
1878,2016020505,NYI,BUF,5,1
1879,2016020506,NYR,MIN,4,7
1880,2016020507,PIT,N.J,4,1
1881,2016020508,WSH,T.B,4,0
1882,2016020509,CBJ,MTL,2,1
1883,2016020510,FLA,DET,3,4
1884,2016020511,CAR,BOS,3,2
1885,2016020512,CHI,COL,1,2
1886,2016020513,DAL,L.A,3,2
1887,2016020514,CGY,VAN,4,1
1888,2016020515,ARI,TOR,1,4
1889,2016020516,S.J,EDM,3,2
1890,2016020517,N.J,PIT,2,5
1891,2016020518,NYI,WSH,4,3
1892,2016020519,NYR,OTT,4,3
1893,2016020520,CBJ,BOS,4,3
1894,2016020521,DET,BUF,3,4
1895,2016020522,NSH,MIN,2,3
1896,2016020523,CHI,WPG,1,3
1897,2016020524,COL,CGY,3,6
1898,2016020525,ARI,DAL,2,3
1899,2016020526,ANA,S.J,2,3
1900,2016020527,FLA,TOR,2,3
1901,2016020528,PIT,CAR,3,2
1902,2016020528,PIT,CAR,3,2
1903,2016020529,T.B,MTL,4,3
1904,2016020530,STL,PHI,6,3
1905,2016020531,VAN,L.A,2,1
1906,2016020532,BUF,BOS,2,4
1907,2016020533,WSH,N.J,1,2
1908,2016020535,T.B,TOR,2,3
1909,2016020536,FLA,MTL,2,3
1910,2016020537,NSH,CHI,2,3
1911,2016020538,MIN,NYI,6,4
1912,2016020538,MIN,NYI,6,4
1913,2016020539,WPG,CBJ,3,5
1914,2016020534,OTT,DET,2,3
1915,2016020540,DAL,COL,4,2
1916,2016020541,CGY,ANA,1,3
1917,2016020542,EDM,L.A,3,1
1918,2016020543,ARI,NYR,3,6
1919,2016020544,CAR,CHI,3,2
1920,2016020545,STL,NSH,0,4
1921,2016020546,VAN,ANA,3,2
1922,2016020547,S.J,PHI,2,0
1923,2016020548,BOS,BUF,3,1
1924,2016020549,N.J,WSH,2,6
1925,2016020550,MIN,CBJ,2,4
1926,2016020553,WPG,NYI,2,6
1927,2016020551,T.B,CAR,3,1
1928,2016020552,PIT,MTL,4,3
1929,2016020555,COL,NYR,2,6
1930,2016020554,DAL,FLA,1,3
1931,2016020556,CGY,ARI,4,2
1932,2016020557,EDM,VAN,2,3
1933,2016020558,L.A,S.J,3,2
1934,2016020559,TOR,DET,5,4
1935,2016020560,WSH,OTT,2,1
1936,2016020561,ANA,PHI,4,3
1937,2016020561,ANA,PHI,4,3
1938,2016020562,STL,CHI,4,1
1939,2016020563,N.J,BOS,3,0
1940,2016020564,VAN,COL,3,2
1941,2016020565,NYR,BUF,1,4
1942,2016020566,WSH,TOR,6,5
1943,2016020566,WSH,TOR,6,5
1944,2016020567,CAR,N.J,1,3
1945,2016020568,CBJ,EDM,3,1
1946,2016020569,T.B,WPG,4,6
1947,2016020570,NSH,MTL,1,2
1948,2016020571,S.J,L.A,1,2
1949,2016020572,FLA,WPG,1,4
1950,2016020574,DAL,MTL,3,4
1951,2016020573,PHI,NYR,2,5
1952,2016020576,VAN,ARI,3,0
1953,2016020575,CGY,COL,4,1
1954,2016020577,ANA,DET,2,0
1955,2016020578,BOS,EDM,3,4
1956,2016020579,WSH,CBJ,5,0
1957,2016020580,T.B,NSH,1,6
1958,2016020581,STL,CAR,2,4
1959,2016020582,CHI,BUF,4,3
1960,2016020583,L.A,DET,0,4
1961,2016020584,S.J,MIN,4,5
1962,2016020585,FLA,NSH,2,1
1963,2016020586,N.J,TOR,2,4
1964,2016020587,CHI,CAR,2,1
1965,2016020588,COL,NYI,2,1
1966,2016020589,VAN,CGY,4,2
1967,2016020590,ANA,ARI,3,2
1968,2016020591,BUF,WPG,4,3
1969,2016020592,PHI,T.B,4,2
1970,2016020593,L.A,MIN,4,3
1971,2016020594,TOR,MTL,3,5
1972,2016020595,OTT,WSH,0,1
1973,2016020596,FLA,BOS,0,4
1974,2016020597,N.J,EDM,1,2
1975,2016020598,CBJ,NYR,4,5
1976,2016020600,ARI,NYI,2,1
1977,2016020599,STL,DAL,4,3
1978,2016020601,CGY,VAN,3,1
1979,2016020602,S.J,DET,6,3
1980,2016020603,PIT,T.B,6,2
1981,2016020604,CAR,BOS,4,3
1982,2016020605,CBJ,PHI,2,1
1983,2016020607,CHI,NSH,5,2
1984,2016020606,OTT,EDM,5,3
1985,2016020608,ANA,MIN,1,2
1986,2016020609,N.J,FLA,0,3
1987,2016020610,MTL,WSH,1,4
1988,2016020611,WPG,CGY,2,0
1989,2016020612,L.A,DAL,4,6
1990,2016020613,BUF,PHI,4,1
1991,2016020614,CAR,CBJ,5,3
1992,2016020615,STL,BOS,3,5
1993,2016020616,NSH,VAN,2,1
1994,2016020617,CHI,DET,4,3
1995,2016020618,EDM,S.J,3,5
1996,2016020619,ANA,DAL,2,0
1997,2016020620,NYI,FLA,1,2
1998,2016020621,WPG,MTL,4,7
1999,2016020622,WSH,PIT,5,2
2000,2016020623,CGY,S.J,3,2
2001,2016020624,PHI,VAN,5,4
2002,2016020625,OTT,PIT,4,1
2003,2016020626,T.B,BUF,4,2
2004,2016020627,NSH,BOS,2,1
2005,2016020628,MIN,MTL,7,1
2006,2016020629,DAL,DET,5,2
2007,2016020630,COL,ANA,1,4
2008,2016020631,EDM,N.J,3,2
2009,2016020632,L.A,STL,5,1
2010,2016020633,NYR,TOR,2,4
2011,2016020634,WSH,CHI,6,0
2012,2016020636,FLA,NYI,2,5
2013,2016020637,CAR,BUF,5,2
2014,2016020635,T.B,CBJ,1,3
2015,2016020638,CGY,N.J,1,2
2016,2016020639,ARI,WPG,4,3
2017,2016020640,BOS,PHI,6,3
2018,2016020641,COL,NSH,2,3
2019,2016020642,MTL,NYR,5,4
2020,2016020643,OTT,TOR,2,4
2021,2016020644,DET,PIT,6,3
2022,2016020645,FLA,CBJ,4,3
2023,2016020646,CAR,NYI,7,4
2024,2016020646,CAR,NYI,7,4
2025,2016020647,ARI,ANA,0,3
2026,2016020648,DAL,MIN,4,5
2027,2016020650,L.A,WPG,3,2
2028,2016020649,EDM,CGY,2,1
2029,2016020651,S.J,STL,0,4
2030,2016020652,WSH,PHI,5,0
2031,2016020654,VAN,N.J,1,2
2032,2016020653,CHI,MIN,2,3
2033,2016020655,ANA,STL,1,2
2034,2016020656,BOS,NYI,0,4
2035,2016020657,BUF,DAL,4,1
2036,2016020658,DET,MTL,1,0
2037,2016020659,L.A,T.B,1,2
2038,2016020660,S.J,WPG,5,2
2039,2016020661,PIT,WSH,8,7
2040,2016020661,PIT,WSH,8,7
2041,2016020662,EDM,ARI,3,1
2042,2016020663,NYR,DAL,6,7
2043,2016020664,CBJ,CAR,4,1
2044,2016020665,TOR,BUF,4,3
2045,2016020666,STL,OTT,4,6
2046,2016020667,MIN,N.J,3,4
2047,2016020668,COL,CHI,4,6
2048,2016020669,CGY,FLA,5,2
2049,2016020670,VAN,NSH,1,0
2050,2016020671,ANA,T.B,2,1
2051,2016020673,WPG,ARI,6,3
2052,2016020673,WPG,ARI,6,3
2053,2016020672,MTL,PIT,1,4
2054,2016020674,DET,BOS,6,5
2055,2016020675,EDM,FLA,4,3
2056,2016020676,L.A,S.J,2,3
2057,2016020677,NYI,DAL,3,0
2058,2016020678,CBJ,OTT,0,2
2059,2016020679,TOR,NYR,2,5
2060,2016020680,STL,WSH,3,7
2061,2016020681,MIN,ARI,4,3
2062,2016020682,CGY,NSH,3,4
2063,2016020683,ANA,COL,2,1
2064,2016020684,S.J,T.B,2,1
2065,2016020685,BOS,CHI,0,1
2066,2016020686,BUF,DET,3,2
2067,2016020687,CAR,PIT,1,7
2068,2016020688,N.J,MTL,1,3
2069,2016020689,EDM,NSH,2,3
2070,2016020690,VAN,FLA,2,1
2071,2016020691,WPG,STL,5,3
2072,2016020692,CBJ,CAR,3,2
2073,2016020693,TOR,OTT,2,3
2074,2016020694,MTL,BUF,2,3
2075,2016020695,NYI,L.A,4,2
2076,2016020696,PHI,N.J,1,4
2077,2016020698,ARI,T.B,5,3
2078,2016020697,DAL,WSH,3,4
2079,2016020699,MIN,ANA,5,3
2080,2016020699,MIN,ANA,5,3
2081,2016020700,CGY,EDM,3,7
2082,2016020701,S.J,COL,3,2
2083,2016020703,DET,NYR,0,1
2084,2016020702,PIT,BOS,5,1
2085,2016020704,OTT,CBJ,6,7
2086,2016020705,NYI,PHI,2,3
2087,2016020706,CHI,VAN,4,2
2088,2016020707,MIN,NSH,2,4
2089,2016020708,NYR,L.A,3,2
2090,2016020709,WSH,CAR,6,1
2091,2016020710,TOR,CGY,4,0
2092,2016020711,WPG,ANA,2,3
2093,2016020712,COL,S.J,2,5
2094,2016020713,ARI,FLA,3,2
2095,2016020714,BOS,DET,4,3
2096,2016020715,N.J,L.A,1,3
2097,2016020716,NYI,CBJ,4,2
2098,2016020716,NYI,CBJ,4,2
2099,2016020717,PIT,STL,0,3
2100,2016020718,MTL,CGY,5,1
2101,2016020719,OTT,WSH,3,0
2102,2016020720,NSH,BUF,4,5
2103,2016020721,WPG,S.J,3,4
2104,2016020722,CHI,T.B,2,5
2105,2016020723,DAL,MIN,2,3
2106,2016020724,DET,TOR,0,4
2107,2016020725,NYR,PHI,0,2
2108,2016020726,COL,VAN,2,3
2109,2016020727,ANA,EDM,0,4
2110,2016020728,BOS,PIT,4,3
2111,2016020729,N.J,WSH,2,5
2112,2016020730,NYI,MTL,3,1
2113,2016020731,PHI,TOR,2,1
2114,2016020732,CAR,L.A,0,3
2115,2016020733,OTT,CGY,2,3
2116,2016020734,FLA,T.B,2,1
2117,2016020735,NSH,CBJ,4,3
2118,2016020736,MIN,STL,5,1
2119,2016020737,CHI,WPG,3,5
2120,2016020738,DAL,BUF,4,3
2121,2016020739,ARI,VAN,3,0
2122,2016020740,S.J,EDM,1,4
2123,2016020741,NYI,WSH,3,2
2124,2016020742,NYR,CBJ,4,6
2125,2016020743,PIT,NSH,4,2
2126,2016020744,CAR,PHI,5,1
2127,2016020745,MTL,BUF,5,2
2128,2016020746,DET,N.J,3,4
2129,2016020747,T.B,BOS,3,4
2130,2016020748,FLA,OTT,6,5
2131,2016020749,STL,WPG,3,5
2132,2016020750,DAL,TOR,6,3
2133,2016020751,EDM,MIN,2,5
2134,2016020751,EDM,MIN,2,5
2135,2016020752,ARI,L.A,2,3
2136,2016020753,ANA,COL,5,1
2137,2016020754,S.J,CHI,3,1
2138,2016020755,WSH,BOS,5,3
2139,2016020756,CGY,MIN,5,1
2140,2016020757,L.A,COL,5,0
2141,2016020759,PHI,MTL,3,1
2142,2016020758,BUF,NYR,1,2
2143,2016020760,T.B,OTT,2,5
2144,2016020762,NSH,EDM,2,0
2145,2016020763,DAL,WPG,3,4
2146,2016020764,ARI,CHI,3,4
2147,2016020761,STL,TOR,5,1
2148,2016020765,VAN,S.J,1,4
2149,2016020766,PIT,CBJ,4,3
2150,2016020767,DET,NYI,5,4
2151,2016020768,FLA,ANA,2,1
2152,2016020769,N.J,CGY,3,4
2153,2016020770,CAR,EDM,2,1
2154,2016020771,MTL,WSH,2,3
2155,2016020772,PHI,L.A,0,1
2156,2016020773,COL,WPG,5,2
2157,2016020774,BOS,TOR,5,6
2158,2016020775,BUF,OTT,4,0
2159,2016020776,T.B,ANA,3,2
2160,2016020777,NYI,CAR,4,5
2161,2016020778,CBJ,N.J,1,5
2162,2016020779,STL,PIT,1,4
2163,2016020780,NSH,DET,0,1
2164,2016020781,DAL,CHI,3,5
2165,2016020782,VAN,MIN,3,6
2166,2016020783,S.J,ARI,2,3
2167,2016020784,WSH,L.A,5,0
2168,2016020785,MTL,EDM,0,1
2169,2016020786,NYR,CGY,4,3
2170,2016020787,N.J,BUF,2,1
2171,2016020788,NYI,TOR,6,5
2172,2016020789,PHI,STL,0,2
2173,2016020790,BUF,S.J,5,4
2174,2016020791,NYR,ANA,4,1
2175,2016020792,PIT,CGY,2,3
2176,2016020793,WSH,CAR,5,0
2177,2016020794,TOR,DAL,3,1
2178,2016020795,OTT,STL,0,6
2179,2016020796,DET,CBJ,2,3
2180,2016020797,T.B,L.A,5,0
2181,2016020798,NSH,VAN,4,2
2182,2016020799,WPG,MIN,2,4
2183,2016020800,COL,MTL,4,0
2184,2016020801,MIN,CHI,3,4
2185,2016020802,BOS,S.J,6,3
2186,2016020803,BUF,ANA,2,5
2187,2016020803,BUF,ANA,2,5
2188,2016020804,NYR,NSH,4,3
2189,2016020805,PHI,NYI,1,3
2190,2016020806,WSH,DET,6,3
2191,2016020807,CBJ,VAN,0,3
2192,2016020808,TOR,STL,1,2
2193,2016020809,OTT,DAL,3,2
2194,2016020810,FLA,L.A,3,6
2195,2016020811,COL,PIT,1,4
2196,2016020812,ARI,MTL,4,5
2197,2016020813,MIN,T.B,2,1
2198,2016020814,WPG,CHI,2,5
2199,2016020815,BOS,VAN,4,3
2200,2016020816,OTT,NYI,3,0
2201,2016020817,PHI,S.J,2,1
2202,2016020818,NSH,FLA,4,7
2203,2016020819,DAL,CAR,5,2
2204,2016020820,CBJ,DET,2,1
2205,2016020825,WPG,T.B,1,4
2206,2016020821,TOR,BUF,1,3
2207,2016020822,MTL,STL,2,4
2208,2016020823,NYR,COL,4,2
2209,2016020824,WSH,ANA,6,4
2210,2016020826,ARI,PIT,4,3
2211,2016020827,EDM,CHI,1,5
2212,2016020827,EDM,CHI,1,5
2213,2016020828,N.J,S.J,1,4
2214,2016020829,MIN,DET,6,3
2215,2016020831,NSH,DAL,5,3
2216,2016020830,NYI,COL,5,1
2217,2016020832,BOS,MTL,4,0
2218,2016020833,BUF,VAN,2,4
2219,2016020834,CBJ,NYR,2,3
2220,2016020835,CGY,ARI,0,5
2221,2016020836,N.J,COL,3,2
2222,2016020837,PIT,VAN,4,0
2223,2016020838,TOR,NYI,7,1
2224,2016020838,TOR,NYI,7,1
2225,2016020839,OTT,BUF,2,3
2226,2016020840,MIN,ANA,0,1
2227,2016020841,WPG,DAL,5,2
2228,2016020842,EDM,ARI,5,2
2229,2016020843,CBJ,TOR,5,2
2230,2016020844,DET,STL,0,2
2231,2016020845,CGY,PHI,3,1
2232,2016020846,S.J,FLA,5,6
2233,2016020848,N.J,OTT,0,3
2234,2016020849,NYI,NYR,4,2
2235,2016020850,PIT,WPG,4,3
2236,2016020847,BUF,COL,2,0
2237,2016020851,STL,VAN,4,3
2238,2016020852,MIN,DAL,3,1
2239,2016020853,EDM,PHI,6,3
2240,2016020854,L.A,ARI,3,5
2241,2016020855,CBJ,PIT,2,1
2242,2016020856,CAR,COL,1,2
2243,2016020857,ANA,FLA,1,4
2244,2016020858,BUF,STL,3,2
2245,2016020859,MTL,WPG,1,3
2246,2016020860,DET,WSH,3,2
2247,2016020863,CHI,EDM,1,3
2248,2016020861,TOR,OTT,3,6
2249,2016020862,N.J,NYI,3,2
2250,2016020866,ARI,S.J,1,4
2251,2016020864,DAL,T.B,4,3
2252,2016020865,MIN,NSH,5,2
2253,2016020867,VAN,CGY,2,1
2254,2016020868,L.A,FLA,2,3
2255,2016020869,NYR,WSH,2,1
2256,2016020870,PIT,DET,2,5
2257,2016020871,OTT,WPG,2,3
2258,2016020872,BUF,CHI,1,5
2259,2016020873,NYI,N.J,6,4
2260,2016020874,CBJ,NSH,3,4
2261,2016020875,CAR,TOR,0,4
2262,2016020876,COL,T.B,2,3
2263,2016020877,S.J,BOS,1,2
2264,2016020878,ANA,L.A,1,0
2265,2016020879,VAN,PHI,2,3
2266,2016020880,STL,FLA,1,2
2267,2016020881,ARI,ANA,3,2
2268,2016020881,ARI,ANA,3,2
2269,2016020882,N.J,OTT,1,2
2270,2016020883,NYR,MTL,2,3
2271,2016020884,CAR,PIT,1,3
2272,2016020885,TOR,WPG,5,4
2273,2016020886,DET,NYI,1,3
2274,2016020887,T.B,EDM,4,1
2275,2016020888,NSH,CGY,5,6
2276,2016020889,MIN,CHI,3,5
2277,2016020890,COL,L.A,1,2
2278,2016020891,FLA,EDM,3,4
2279,2016020892,PHI,WSH,1,4
2280,2016020893,ANA,BOS,5,3
2281,2016020894,TOR,NYR,1,2
2282,2016020895,MTL,NYI,0,3
2283,2016020896,T.B,CGY,2,3
2284,2016020897,NSH,COL,4,2
2285,2016020898,CHI,ARI,6,3
2286,2016020899,L.A,BOS,1,4
2287,2016020900,WSH,EDM,2,1
2288,2016020901,FLA,CGY,2,4
2289,2016020902,CAR,OTT,3,0
2290,2016020903,DAL,ARI,5,2
2291,2016020904,L.A,ANA,4,1
2292,2016020906,NSH,WSH,5,2
2293,2016020905,N.J,NYR,3,4
2294,2016020909,CBJ,NYI,7,0
2295,2016020909,CBJ,NYI,7,0
2296,2016020907,TOR,MTL,2,3
2297,2016020908,PIT,PHI,4,2
2298,2016020911,VAN,S.J,1,4
2299,2016020910,COL,BUF,5,3
2300,2016020912,DAL,BOS,3,6
2301,2016020913,CAR,CGY,1,3
2302,2016020915,NSH,EDM,5,4
2303,2016020914,NYR,CBJ,2,5
2304,2016020917,CHI,STL,4,2
2305,2016020916,FLA,OTT,1,2
2306,2016020918,ARI,BUF,3,2
2307,2016020919,N.J,MTL,3,4
2308,2016020920,T.B,OTT,5,1
2309,2016020921,MIN,L.A,5,4
2310,2016020922,BOS,ARI,4,1
2311,2016020922,BOS,ARI,4,1
2312,2016020923,BUF,NSH,4,5
2313,2016020924,NYR,WSH,1,4
2314,2016020925,PHI,COL,4,0
2315,2016020926,MTL,CBJ,1,0
2316,2016020927,FLA,CAR,3,2
2317,2016020928,STL,EDM,1,2
2318,2016020929,WPG,MIN,5,6
2319,2016020930,DAL,PIT,3,2
2320,2016020931,CGY,L.A,2,1
2321,2016020932,VAN,DET,2,3
2322,2016020933,S.J,TOR,3,1
2323,2016020934,T.B,CAR,4,3
2324,2016020935,CHI,PIT,4,1
2325,2016020936,BOS,NYR,1,2
2326,2016020937,BUF,ARI,6,3
2327,2016020938,PHI,FLA,2,1
2328,2016020939,WSH,N.J,1,0
2329,2016020940,CBJ,MIN,1,0
2330,2016020941,MTL,NSH,2,1
2331,2016020942,OTT,COL,2,1
2332,2016020943,DAL,NYI,4,5
2333,2016020944,L.A,TOR,3,2
2334,2016020945,S.J,VAN,3,1
2335,2016020946,PIT,T.B,5,2
2336,2016020947,CAR,ARI,2,4
2337,2016020948,WPG,STL,3,0
2338,2016020949,CHI,NYI,2,1
2339,2016020950,CGY,DET,3,2
2340,2016020951,ANA,TOR,5,2
2341,2016020958,WPG,COL,6,1
2342,2016020952,BOS,N.J,3,2
2343,2016020953,BUF,T.B,1,2
2344,2016020954,OTT,CBJ,3,2
2345,2016020955,FLA,DAL,1,2
2346,2016020956,NYR,MTL,1,4
2347,2016020957,WSH,PHI,2,1
2348,2016020959,NSH,CHI,3,5
2349,2016020961,L.A,VAN,3,4
2350,2016020960,EDM,DET,4,3
2351,2016020962,CGY,NYI,5,2
2352,2016020962,CGY,NYI,5,2
2353,2016020963,N.J,CBJ,0,3
2354,2016020964,PIT,BUF,4,3
2355,2016020964,PIT,BUF,4,3
2356,2016020965,MIN,S.J,3,1
2357,2016020967,ANA,VAN,1,2
2358,2016020966,COL,STL,0,3
2359,2016020968,ARI,CAR,1,2
2360,2016020969,WSH,DAL,2,4
2361,2016020969,WSH,DAL,2,4
2362,2016020970,OTT,BOS,4,2
2363,2016020971,T.B,NYR,0,1
2364,2016020972,WPG,S.J,2,3
2365,2016020974,CBJ,N.J,2,0
2366,2016020973,BUF,PHI,3,6
2367,2016020975,TOR,DET,3,2
2368,2016020976,FLA,NYR,2,5
2369,2016020977,MIN,STL,1,2
2370,2016020978,COL,CAR,3,1
2371,2016020979,EDM,NYI,1,4
2372,2016020980,VAN,MTL,1,2
2373,2016020981,ANA,NSH,4,3
2374,2016020983,DAL,OTT,2,5
2375,2016020984,WPG,PIT,4,7
2376,2016020982,BOS,DET,6,1
2377,2016020985,CAR,NYR,4,3
2378,2016020986,TOR,PHI,4,2
2379,2016020987,T.B,MIN,4,1
2380,2016020988,CHI,ANA,0,1
2381,2016020989,COL,N.J,3,2
2382,2016020990,CGY,MTL,5,0
2383,2016020991,ARI,OTT,2,3
2384,2016020992,VAN,NYI,3,4
2385,2016020993,L.A,NSH,3,2
2386,2016020994,S.J,WSH,4,2
2387,2016020995,CBJ,BUF,4,3
2388,2016020996,DET,CHI,4,2
2389,2016020997,FLA,MIN,4,7
2390,2016020998,STL,ANA,4,3
2391,2016020999,EDM,PIT,2,3
2392,2016021000,BOS,PHI,2,1
2393,2016021001,S.J,NSH,1,3
2394,2016021006,COL,OTT,2,4
2395,2016021005,WPG,CGY,0,3
2396,2016021002,BUF,CBJ,5,3
2397,2016021003,T.B,FLA,3,2
2398,2016021004,CAR,TOR,2,3
2399,2016021008,ARI,N.J,5,4
2400,2016021007,STL,NYI,4,3
2401,2016021007,STL,NYI,4,3
2402,2016021009,VAN,PIT,0,3
2403,2016021010,L.A,WSH,4,2
2404,2016021012,CHI,MIN,4,2
2405,2016021013,EDM,MTL,1,4
2406,2016021011,DET,NYR,1,4
2407,2016021014,ANA,WSH,5,2
2408,2016021015,S.J,DAL,5,1
2409,2016021017,NYR,T.B,2,3
2410,2016021018,PHI,CBJ,3,5
2411,2016021016,NYI,CAR,4,8
2412,2016021016,NYI,CAR,4,8
2413,2016021019,NSH,WPG,5,4
2414,2016021020,CGY,PIT,4,3
2415,2016021021,VAN,BOS,3,6
2416,2016021022,ARI,COL,1,0
2417,2016021023,L.A,STL,1,3
2418,2016021025,WSH,MIN,4,2
2419,2016021026,CAR,NYI,2,3
2420,2016021027,MTL,CHI,2,4
2421,2016021028,OTT,T.B,1,2
2422,2016021029,FLA,TOR,7,2
2423,2016021030,EDM,DAL,7,1
2424,2016021031,L.A,ARI,2,3
2425,2016021032,S.J,BUF,4,1
2426,2016021033,PHI,PIT,4,0
2427,2016021034,CGY,BOS,2,5
2428,2016021035,COL,DET,3,1
2429,2016021036,ANA,STL,2,1
2430,2016021037,N.J,PHI,6,2
2431,2016021038,NYI,WPG,2,4
2432,2016021039,WSH,NSH,1,2
2433,2016021040,CAR,MIN,3,1
2434,2016021041,CBJ,FLA,2,1
2435,2016021042,OTT,CHI,1,2
2436,2016021043,T.B,TOR,0,5
2437,2016021044,EDM,BOS,7,4
2438,2016021045,VAN,DAL,2,4
2439,2016021046,ARI,DET,4,5
2440,2016021047,L.A,BUF,2,0
2441,2016021048,S.J,STL,1,4
2442,2016021049,NYR,FLA,3,4
2443,2016021050,PIT,N.J,6,4
2444,2016021051,CGY,DAL,3,1
2445,2016021052,ANA,BUF,1,2
2446,2016021053,DET,COL,5,1
2447,2016021054,NYI,CBJ,2,3
2448,2016021059,MIN,NYR,2,3
2449,2016021055,TOR,CHI,1,2
2450,2016021056,OTT,MTL,3,4
2451,2016021057,T.B,WSH,3,5
2452,2016021058,CAR,NSH,4,2
2453,2016021060,ARI,STL,0,3
2454,2016021061,EDM,VAN,2,0
2455,2016021062,S.J,ANA,1,2
2456,2016021063,N.J,CBJ,1,4
2457,2016021064,PIT,FLA,4,0
2458,2016021065,WPG,MIN,5,4
2459,2016021067,CHI,COL,6,3
2460,2016021066,PHI,CAR,4,3
2461,2016021068,MTL,OTT,4,1
2462,2016021069,CGY,L.A,5,2
2463,2016021070,TOR,BOS,4,2
2464,2016021071,DET,BUF,1,2
2465,2016021072,NSH,ARI,3,1
2466,2016021073,DAL,S.J,1,0
2467,2016021074,EDM,L.A,2,0
2468,2016021075,BOS,OTT,2,3
2469,2016021076,BUF,PIT,1,3
2470,2016021077,N.J,NYR,3,2
2471,2016021078,WSH,CGY,4,2
2472,2016021079,MTL,DET,1,2
2473,2016021080,T.B,ARI,3,5
2474,2016021081,FLA,CAR,3,4
2475,2016021083,WPG,PHI,3,2
2476,2016021082,MIN,S.J,3,2
2477,2016021084,CHI,VAN,4,5
2478,2016021085,COL,STL,2,4
2479,2016021086,CBJ,TOR,2,5
2480,2016021087,NYR,NYI,2,3
2481,2016021088,ANA,EDM,4,3
2482,2016021088,ANA,EDM,4,3
2483,2016021089,BOS,T.B,3,6
2484,2016021090,WSH,CBJ,2,1
2485,2016021091,TOR,N.J,4,2
2486,2016021092,MTL,CAR,1,4
2487,2016021093,OTT,PIT,2,1
2488,2016021094,FLA,ARI,3,1
2489,2016021095,STL,VAN,4,1
2490,2016021096,NSH,CGY,3,1
2491,2016021097,MIN,PHI,1,3
2492,2016021098,CHI,DAL,3,2
2493,2016021099,COL,EDM,4,7
2494,2016021099,COL,EDM,4,7
2495,2016021100,L.A,WPG,5,2
2496,2016021101,PIT,NYI,3,4
2497,2016021102,DET,T.B,1,2
2498,2016021103,DAL,S.J,6,1
2499,2016021104,ANA,WPG,3,1
2500,2016021106,MIN,VAN,2,4
2501,2016021105,CBJ,PHI,1,0
2502,2016021113,STL,CGY,2,3
2503,2016021107,BUF,TOR,5,2
2504,2016021108,MTL,OTT,3,1
2505,2016021109,FLA,CHI,7,0
2506,2016021110,N.J,CAR,1,3
2507,2016021111,NYI,BOS,1,2
2508,2016021112,WSH,ARI,4,1
2509,2016021114,NSH,S.J,7,2
2510,2016021115,EDM,COL,4,1
2511,2016021116,L.A,NYR,0,3
2512,2016021119,DET,MIN,3,2
2513,2016021118,N.J,DAL,1,2
2514,2016021117,PIT,PHI,2,6
2515,2016021120,WPG,VAN,2,1
2516,2016021121,ANA,NYR,6,3
2517,2016020477,CAR,DET,3,4
2518,2016021122,BUF,FLA,4,2
2519,2016021123,NYI,NSH,1,3
2520,2016021124,T.B,CHI,5,4
2521,2016021125,STL,ARI,4,1
2522,2016021126,CGY,COL,4,2
2523,2016021024,N.J,WPG,3,4
2524,2016021127,BOS,NSH,4,1
2525,2016021128,PHI,OTT,3,2
2526,2016021129,CAR,DET,4,1
2527,2016021130,CBJ,BUF,3,1
2528,2016021131,TOR,FLA,3,2
2529,2016021132,MTL,DAL,4,1
2530,2016021133,MIN,WSH,4,5
2531,2016021134,EDM,L.A,2,1
2532,2016021135,VAN,ANA,1,4
2533,2016021136,S.J,NYR,5,4
2534,2016021137,PIT,CHI,1,5
2535,2016021138,CGY,L.A,1,4
2536,2016021139,COL,WSH,3,5
2537,2016021140,ARI,STL,1,3
2538,2016021142,PHI,NYI,6,3
2539,2016021142,PHI,NYI,6,3
2540,2016021143,CAR,CBJ,2,1
2541,2016021141,BOS,DAL,2,0
2542,2016021144,MTL,FLA,6,2
2543,2016021145,T.B,DET,5,3
